race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
White,1,34.0,3.6,SE,-0.68,0.7678571428569999,1.0
White,2,35.0,3.3,SE,-1.48,0.7517857142859999,1.0
White,1,34.0,3.8,SE,0.63,0.786904761905,1.0
White,1,36.0,3.6,SE,0.14,0.7928571428569999,1.0
White,2,37.0,3.6,SE,1.14,0.8053571428569999,1.0
White,2,32.0,2.7,SE,1.45,0.657142857143,1.0
White,2,31.0,3.9,SE,-0.28,0.758928571429,1.0
White,1,37.0,3.7,SE,0.63,0.8148809523810001,1.0
White,2,38.0,3.2,GL,0.71,0.779761904762,1.0
White,2,30.5,3.7,SE,0.8,0.7336309523810001,1.0
Black,2,32.0,2.5,SE,-2.93,0.638095238095,1.0
White,2,38.5,3.0,SE,-0.34,0.766964285714,1.0
White,2,37.0,2.6,SE,0.8,0.7101190476189999,1.0
White,2,45.0,2.7,SE,0.8,0.8196428571430001,1.0
Amerindian,2,43.0,3.0,SE,0.34,0.823214285714,1.0
White,2,35.0,3.3,SE,-0.94,0.7517857142859999,1.0
White,2,40.0,3.3,SE,0.57,0.8142857142859999,1.0
White,2,46.0,3.5,SE,1.17,0.9083333333329999,1.0
White,2,35.0,3.6,SE,-0.42,0.780357142857,1.0
White,2,36.0,3.2,SE,0.32,0.754761904762,1.0
White,1,45.0,3.5,SE,1.62,0.895833333333,1.0
White,2,31.0,3.8,MS,-0.17,0.749404761905,0.0
White,2,37.0,3.3,SE,0.6,0.776785714286,1.0
White,2,41.0,2.8,SE,1.54,0.7791666666670001,1.0
White,2,34.0,3.8,SE,-0.85,0.786904761905,1.0
White,1,40.0,2.9,SE,0.03,0.77619047619,1.0
Black,1,23.0,3.0,SE,-1.5,0.573214285714,1.0
White,2,42.0,3.0,SE,-0.45,0.8107142857140001,1.0
White,1,39.0,3.6,SE,-0.11,0.8303571428569999,1.0
White,2,35.5,3.0,SE,1.88,0.729464285714,1.0
White,1,33.0,3.8,SE,1.2,0.7744047619050001,1.0
White,2,40.0,2.9,SE,1.45,0.77619047619,1.0
White,2,37.0,3.4,SE,1.25,0.78630952381,1.0
White,1,39.0,3.3,SE,0.49,0.801785714286,1.0
White,1,33.0,3.7,SE,0.8,0.7648809523810001,1.0
White,2,43.0,3.4,SE,1.11,0.8613095238099999,1.0
White,2,39.5,3.2,SE,1.37,0.798511904762,1.0
White,2,36.0,3.4,SE,0.77,0.77380952381,1.0
White,2,31.0,2.8,SE,-0.25,0.654166666667,1.0
White,1,37.0,3.5,SE,0.06,0.795833333333,1.0
White,2,40.0,3.7,SE,0.51,0.8523809523810001,1.0
White,1,35.0,3.6,GL,0.09,0.780357142857,1.0
Black,1,31.0,3.0,SE,-0.94,0.673214285714,1.0
White,2,36.0,3.2,SE,-0.28,0.754761904762,1.0
White,2,35.0,3.1,SE,-0.25,0.732738095238,1.0
White,1,37.0,3.6,SE,0.17,0.8053571428569999,1.0
White,1,41.0,3.5,SE,0.46,0.8458333333329999,1.0
White,2,36.5,2.9,SE,-0.03,0.7324404761900001,1.0
White,2,38.0,3.2,SE,0.23,0.779761904762,1.0
White,2,42.0,2.8,SE,-0.08,0.791666666667,1.0
White,1,32.5,3.6,SE,0.63,0.749107142857,1.0
White,1,28.0,3.1,SE,-0.91,0.645238095238,1.0
White,2,43.0,3.0,SE,1.05,0.823214285714,1.0
White,2,34.0,3.5,SE,-0.31,0.7583333333329999,1.0
White,2,38.0,3.0,SE,0.14,0.760714285714,1.0
White,1,42.0,3.9,SE,1.31,0.896428571429,1.0
White,2,37.0,4.0,SE,1.4,0.843452380952,1.0
White,1,37.0,3.4,SE,1.25,0.78630952381,1.0
White,1,32.0,3.2,MS,0.32,0.704761904762,1.0
Black,1,31.0,2.6,SE,-1.11,0.635119047619,1.0
White,2,43.0,3.7,SE,0.37,0.8898809523810001,1.0
White,1,34.0,3.6,SE,0.46,0.7678571428569999,1.0
White,1,40.0,3.7,SE,0.77,0.8523809523810001,1.0
White,2,36.5,3.6,SE,-0.85,0.7991071428569999,1.0
White,2,42.0,2.6,SE,-0.94,0.7726190476189999,1.0
White,2,36.5,3.1,SE,0.09,0.751488095238,1.0
White,1,36.0,3.9,SE,-0.08,0.821428571429,1.0
White,2,37.0,3.4,SE,0.32,0.78630952381,1.0
White,2,37.0,2.9,SE,0.2,0.7386904761900001,1.0
White,1,34.0,3.8,SE,0.43,0.786904761905,1.0
White,2,33.0,3.6,SE,0.0,0.755357142857,1.0
Black,1,20.0,3.4,SE,-2.41,0.57380952381,0.0
White,2,36.0,3.1,SE,0.49,0.745238095238,1.0
White,2,38.0,2.8,SE,-0.11,0.7416666666670001,1.0
White,1,40.0,3.7,SE,1.31,0.8523809523810001,1.0
White,2,33.0,2.2,SE,-1.93,0.6220238095239999,1.0
White,2,43.0,2.8,SE,-0.59,0.8041666666670001,1.0
White,1,34.0,3.4,SE,0.71,0.74880952381,1.0
White,2,38.0,3.7,SE,0.88,0.8273809523810001,1.0
White,2,39.0,2.9,SE,0.54,0.7636904761900001,1.0
White,1,27.5,3.6,SE,-0.08,0.686607142857,1.0
White,2,37.0,3.1,SE,0.88,0.757738095238,1.0
White,1,43.0,3.4,SE,0.44,0.8613095238099999,1.0
White,2,33.0,3.8,SE,-0.54,0.7744047619050001,1.0
White,2,38.0,3.0,SE,-0.4,0.760714285714,1.0
White,2,35.0,3.4,SE,0.63,0.7613095238099999,1.0
White,1,42.0,3.9,MS,0.4,0.896428571429,1.0
White,1,31.7,2.7,SE,-0.91,0.653392857143,0.0
White,1,33.0,3.7,SE,-0.59,0.7648809523810001,1.0
White,2,41.0,3.2,SE,1.82,0.817261904762,1.0
White,1,35.0,3.5,SE,0.37,0.770833333333,1.0
White,1,39.0,4.0,SE,-0.17,0.8684523809520001,1.0
White,2,34.0,3.4,SE,-0.71,0.74880952381,1.0
White,2,29.0,3.5,SE,0.12,0.6958333333329999,1.0
White,1,32.5,3.6,SE,-0.51,0.749107142857,1.0
White,2,38.5,3.7,SE,-0.57,0.833630952381,1.0
Hispanic,2,40.0,3.5,SE,1.45,0.833333333333,1.0
White,1,37.0,3.0,SE,-1.3,0.7482142857140001,1.0
White,1,30.0,3.4,SE,-2.02,0.6988095238099999,1.0
White,2,36.0,3.6,SE,0.69,0.7928571428569999,1.0
White,2,39.0,3.1,SE,-0.28,0.782738095238,1.0
White,1,33.0,3.5,SE,0.69,0.745833333333,1.0
White,2,38.0,3.0,SE,0.66,0.760714285714,1.0
White,2,37.0,3.5,SE,0.23,0.795833333333,1.0
White,2,33.5,3.3,SE,-0.22,0.733035714286,1.0
White,1,30.5,2.6,SE,-0.28,0.628869047619,1.0
White,2,35.0,3.7,SE,-0.37,0.7898809523810001,1.0
White,2,44.0,2.8,SE,-0.11,0.816666666667,1.0
White,2,37.0,3.5,SE,0.2,0.795833333333,1.0
White,2,37.0,3.1,SE,0.09,0.757738095238,1.0
White,2,42.0,3.3,SE,1.31,0.839285714286,1.0
White,1,35.0,3.4,SE,1.34,0.7613095238099999,1.0
White,2,38.0,3.4,SE,-0.23,0.7988095238099999,1.0
White,1,32.0,2.9,SE,-1.28,0.6761904761900001,0.0
White,1,39.0,3.6,SE,0.03,0.8303571428569999,1.0
White,2,42.0,3.1,SE,-0.11,0.820238095238,1.0
White,1,46.0,3.8,SE,0.54,0.936904761905,1.0
White,1,38.0,3.2,SE,-0.59,0.779761904762,1.0
White,2,37.0,3.6,SE,0.8,0.8053571428569999,1.0
White,1,35.5,3.9,SE,-0.2,0.8151785714290001,1.0
White,2,37.0,2.8,SE,0.37,0.729166666667,1.0
Other,1,32.0,3.5,SE,-0.88,0.733333333333,1.0
White,2,38.0,3.3,SE,0.23,0.789285714286,1.0
White,1,34.0,3.3,SE,0.94,0.739285714286,1.0
White,2,40.0,3.2,SE,0.0,0.804761904762,1.0
White,2,42.0,3.5,SE,1.11,0.858333333333,1.0
White,2,33.5,3.4,SE,-0.22,0.74255952381,1.0
White,1,43.0,3.3,SE,1.2,0.851785714286,1.0
Black,1,30.0,3.5,SE,-1.25,0.708333333333,1.0
White,2,38.0,3.2,SE,1.03,0.779761904762,1.0
White,2,30.3,2.9,SE,-1.53,0.65494047619,1.0
White,1,33.0,3.8,SE,-0.11,0.7744047619050001,1.0
White,1,44.0,3.9,SE,1.71,0.921428571429,1.0
White,2,36.0,3.0,SE,-0.71,0.735714285714,1.0
White,2,37.0,3.3,SE,0.23,0.776785714286,1.0
White,2,38.0,3.2,SE,0.97,0.779761904762,1.0
White,2,45.0,2.9,SE,0.46,0.83869047619,1.0
White,2,43.0,2.7,SE,-0.34,0.7946428571430001,1.0
White,2,37.0,3.1,SE,1.11,0.757738095238,1.0
White,2,43.0,3.2,SE,0.26,0.842261904762,1.0
White,2,36.0,3.4,SE,0.71,0.77380952381,1.0
White,2,43.0,2.6,SE,1.37,0.785119047619,1.0
White,1,41.0,3.8,MS,0.43,0.874404761905,1.0
White,2,41.0,2.9,SE,1.54,0.78869047619,1.0
White,2,33.0,3.5,SE,0.32,0.745833333333,1.0
Hispanic,1,36.0,3.2,MS,1.03,0.754761904762,1.0
White,2,37.0,3.9,SE,1.45,0.833928571429,1.0
White,1,38.0,3.0,SE,0.32,0.760714285714,1.0
White,2,44.0,2.7,SE,-0.45,0.807142857143,0.0
White,2,38.0,3.1,SE,-1.36,0.770238095238,1.0
White,2,40.0,3.2,SE,0.32,0.804761904762,1.0
White,2,37.0,3.8,SE,0.09,0.824404761905,1.0
White,2,41.0,3.5,SE,-0.2,0.8458333333329999,1.0
White,2,36.0,3.7,SE,-0.59,0.802380952381,1.0
White,2,33.5,3.7,SE,-0.2,0.771130952381,1.0
White,2,37.0,3.3,SE,1.22,0.776785714286,1.0
White,2,31.0,3.7,SE,-0.37,0.739880952381,1.0
White,1,44.0,3.2,SE,1.71,0.854761904762,1.0
Black,1,38.0,3.3,MS,-2.22,0.789285714286,1.0
White,2,32.5,3.4,MS,0.29,0.7300595238099999,1.0
White,2,40.0,3.5,MS,0.35,0.833333333333,1.0
White,1,42.0,3.7,MS,0.42,0.8773809523810001,1.0
White,2,40.0,3.1,MS,0.42,0.795238095238,1.0
Other,1,39.0,3.9,NE,-0.11,0.858928571429,1.0
Black,1,33.0,3.1,MS,-0.45,0.707738095238,0.0
White,1,36.0,4.0,MS,-0.3,0.830952380952,1.0
Black,1,31.0,3.1,MS,-0.24,0.682738095238,1.0
White,1,38.0,3.5,MS,-0.88,0.808333333333,1.0
Amerindian,1,33.0,3.0,MS,-1.35,0.698214285714,1.0
White,2,46.0,3.4,NE,1.4,0.89880952381,1.0
White,1,40.0,3.8,MS,1.16,0.8619047619050001,1.0
Black,1,41.0,2.7,MS,-0.03,0.7696428571430001,1.0
White,1,40.0,3.4,MS,2.03,0.8238095238099999,1.0
White,2,39.0,3.7,MS,-0.16,0.839880952381,1.0
White,2,39.0,3.5,MS,0.69,0.8208333333329999,1.0
White,1,30.5,3.8,FW,0.97,0.7431547619050001,1.0
White,2,34.0,3.8,MS,0.21,0.786904761905,1.0
White,1,38.0,3.5,MS,0.16,0.808333333333,0.0
White,2,37.5,3.3,MS,-0.09,0.7830357142859999,1.0
White,2,37.0,4.0,SE,0.35,0.843452380952,1.0
White,2,43.0,3.3,MS,0.16,0.851785714286,1.0
White,2,35.3,2.7,MS,-0.42,0.698392857143,1.0
White,2,38.0,3.6,NE,0.97,0.817857142857,1.0
White,1,41.0,3.3,MS,-0.86,0.826785714286,1.0
White,1,38.0,3.6,NE,-0.64,0.817857142857,1.0
White,1,41.0,3.4,MS,0.67,0.83630952381,1.0
White,2,48.0,3.4,MS,2.08,0.9238095238099999,1.0
White,1,40.0,3.7,MS,0.29,0.8523809523810001,1.0
Asian,1,44.0,2.9,MS,0.57,0.8261904761900001,1.0
Black,1,36.0,2.7,MS,-0.62,0.7071428571430001,1.0
White,2,42.0,3.7,MS,0.89,0.8773809523810001,1.0
White,1,43.0,3.7,MS,1.42,0.8898809523810001,1.0
White,2,48.0,2.8,MS,0.72,0.8666666666670001,1.0
White,1,36.0,3.8,MS,0.4,0.811904761905,1.0
White,1,43.0,3.3,MS,0.65,0.851785714286,1.0
White,2,38.5,3.5,MS,0.52,0.8145833333329999,1.0
White,1,36.0,3.5,MS,-1.41,0.7833333333329999,0.0
White,2,48.0,3.4,MS,0.14,0.9238095238099999,1.0
White,1,40.0,3.0,MS,0.76,0.785714285714,1.0
White,2,41.0,3.6,MS,-1.09,0.8553571428569999,1.0
White,2,43.0,3.9,MS,1.06,0.9089285714290001,1.0
White,1,39.0,3.5,MS,-0.52,0.8208333333329999,1.0
White,2,39.0,3.8,GL,0.38,0.849404761905,1.0
White,2,41.0,3.5,SE,0.27,0.8458333333329999,1.0
White,2,38.0,3.2,MS,-1.22,0.779761904762,1.0
White,1,39.0,3.4,MS,-0.73,0.81130952381,1.0
White,1,42.0,3.7,MS,0.86,0.8773809523810001,1.0
Black,1,30.0,3.8,MS,-1.96,0.7369047619050001,0.0
White,2,47.0,3.2,MS,1.59,0.892261904762,1.0
White,1,45.0,3.6,MS,0.21,0.905357142857,1.0
White,2,46.0,3.8,SE,1.2,0.936904761905,1.0
White,2,44.0,3.6,MS,0.5,0.8928571428569999,1.0
White,2,48.0,2.8,MS,-1.88,0.8666666666670001,1.0
Hispanic,1,42.0,3.7,MS,-1.81,0.8773809523810001,1.0
White,2,39.0,3.5,MS,-1.43,0.8208333333329999,1.0
Black,1,30.0,3.0,MS,-1.24,0.660714285714,1.0
White,2,43.0,3.5,MS,-0.41,0.870833333333,1.0
White,1,41.0,3.6,MW,0.93,0.8553571428569999,1.0
White,2,42.0,3.5,MS,-0.71,0.858333333333,1.0
White,1,40.0,3.6,MS,0.23,0.842857142857,1.0
White,2,48.0,3.7,MS,1.2,0.9523809523810001,1.0
White,2,33.0,3.8,MS,0.63,0.7744047619050001,1.0
White,2,44.0,3.2,SE,-0.45,0.854761904762,1.0
White,1,38.0,3.5,MS,0.4,0.808333333333,1.0
Black,2,32.0,2.8,MS,-1.71,0.666666666667,0.0
White,2,37.0,3.4,SE,-1.43,0.78630952381,1.0
White,2,39.0,3.5,MS,-1.56,0.8208333333329999,1.0
White,1,36.0,3.8,MS,-0.67,0.811904761905,1.0
White,1,41.0,3.7,MS,2.67,0.864880952381,1.0
White,2,43.0,3.7,MS,1.08,0.8898809523810001,1.0
White,2,40.0,2.7,MS,-0.75,0.7571428571430001,1.0
Black,2,31.0,2.9,NG,-0.77,0.66369047619,1.0
White,1,38.0,3.5,MS,0.16,0.808333333333,1.0
White,2,41.0,3.6,MS,0.35,0.8553571428569999,1.0
White,1,36.0,3.7,MS,-0.75,0.802380952381,1.0
White,1,41.0,3.4,SE,1.57,0.83630952381,1.0
White,2,40.0,3.5,MS,0.76,0.833333333333,1.0
White,2,42.0,3.4,MS,0.52,0.84880952381,1.0
White,1,32.0,3.2,SE,0.04,0.704761904762,0.0
White,2,42.0,2.8,SE,2.28,0.791666666667,1.0
White,1,40.0,3.6,SE,-0.62,0.842857142857,1.0
White,2,30.0,3.5,SE,-0.21,0.708333333333,1.0
White,2,34.0,3.5,SE,-0.11,0.7583333333329999,1.0
White,1,28.0,3.6,SE,1.07,0.692857142857,1.0
White,1,31.0,3.3,SE,1.34,0.701785714286,1.0
White,1,28.0,3.6,SE,0.92,0.692857142857,1.0
White,2,34.0,3.4,SE,0.77,0.74880952381,1.0
White,2,30.0,3.6,SE,0.71,0.717857142857,1.0
White,1,33.0,3.2,SE,-1.11,0.717261904762,0.0
White,1,34.0,3.5,SE,-0.81,0.7583333333329999,1.0
White,1,28.5,3.5,SE,0.79,0.6895833333329999,1.0
White,1,38.0,2.9,SE,-1.45,0.75119047619,0.0
White,1,33.0,3.7,SE,0.45,0.7648809523810001,1.0
White,1,33.0,2.9,SE,-0.85,0.68869047619,0.0
White,2,40.0,3.8,SE,1.73,0.8619047619050001,1.0
White,2,32.5,3.5,SE,1.11,0.739583333333,1.0
White,2,33.0,2.8,SE,-0.91,0.6791666666670001,0.0
White,2,25.0,3.7,MS,-0.42,0.664880952381,0.0
Black,1,29.0,3.1,SE,-0.02,0.657738095238,1.0
White,1,30.0,3.2,SC,2.01,0.679761904762,1.0
White,2,37.0,3.0,SE,1.92,0.7482142857140001,1.0
White,2,38.0,4.0,SE,1.43,0.855952380952,1.0
White,2,37.0,3.4,SE,0.58,0.78630952381,0.0
White,2,29.0,3.5,SE,-0.08,0.6958333333329999,1.0
White,2,31.0,3.1,SE,-0.27,0.682738095238,1.0
White,2,36.0,3.0,SE,-0.81,0.735714285714,1.0
White,2,29.0,3.2,MS,-1.02,0.667261904762,0.0
White,1,35.0,3.6,SE,-1.09,0.780357142857,0.0
White,2,42.0,3.3,SE,0.77,0.839285714286,1.0
White,1,35.0,3.7,SE,-0.27,0.7898809523810001,1.0
White,2,28.0,3.2,SE,-0.17,0.654761904762,0.0
White,2,40.0,3.2,SE,-0.06,0.804761904762,1.0
White,1,34.0,3.2,MS,-0.62,0.729761904762,1.0
White,2,36.0,3.3,SC,0.92,0.764285714286,1.0
White,2,27.0,3.5,SE,-0.06,0.670833333333,0.0
Black,2,29.0,3.6,SE,-0.77,0.7053571428569999,0.0
White,1,29.0,3.5,SE,0.53,0.6958333333329999,1.0
White,2,37.0,3.7,SE,0.98,0.8148809523810001,1.0
White,2,31.0,3.2,SE,-1.45,0.692261904762,0.0
White,1,34.0,3.2,SE,-0.15,0.729761904762,1.0
White,2,37.0,2.8,SE,0.71,0.729166666667,1.0
White,1,26.5,3.5,SE,-0.32,0.664583333333,1.0
White,2,31.0,3.2,MW,-0.44,0.692261904762,1.0
White,2,29.0,3.1,MW,-1.02,0.657738095238,1.0
White,2,34.0,3.1,SE,-0.85,0.720238095238,1.0
White,1,30.5,3.3,Mt,-0.2,0.695535714286,0.0
White,1,40.0,3.7,MW,0.94,0.8523809523810001,1.0
White,2,39.0,2.5,MW,1.88,0.7255952380949999,1.0
White,2,34.0,2.7,MW,0.72,0.682142857143,1.0
Asian,1,30.0,2.6,MW,-1.74,0.622619047619,0.0
White,1,31.0,3.7,MW,1.01,0.739880952381,1.0
White,2,30.5,3.4,MW,-0.1,0.7050595238099999,1.0
Black,1,23.7,3.0,MW,-1.62,0.581964285714,0.0
White,2,37.0,2.7,MW,-0.87,0.719642857143,1.0
White,1,35.0,2.9,MW,-1.62,0.71369047619,1.0
White,2,36.0,2.2,MW,0.17,0.659523809524,1.0
White,2,31.0,3.2,MW,0.24,0.692261904762,1.0
White,1,36.0,3.7,MW,0.12,0.802380952381,1.0
Hispanic,2,28.0,2.3,GL,-0.15,0.5690476190479999,1.0
White,2,32.0,3.1,MW,-0.49,0.695238095238,1.0
White,2,28.7,3.2,GL,0.36,0.663511904762,1.0
White,1,35.0,3.4,MW,-1.23,0.7613095238099999,1.0
White,1,30.5,2.8,MW,-0.75,0.647916666667,1.0
White,1,37.0,3.5,MW,-0.24,0.795833333333,1.0
White,1,35.0,3.6,MW,0.67,0.780357142857,1.0
White,1,31.5,3.5,MW,0.89,0.7270833333329999,1.0
White,1,34.0,2.6,MW,-1.09,0.6726190476189999,1.0
White,2,32.0,3.1,MW,-1.96,0.695238095238,0.0
White,2,39.0,3.7,MW,1.4,0.839880952381,1.0
White,2,34.0,3.1,MW,1.45,0.720238095238,1.0
White,2,31.0,3.1,MW,0.07,0.682738095238,1.0
White,1,33.0,3.1,MW,-0.99,0.707738095238,0.0
White,2,33.0,2.9,SE,-0.32,0.68869047619,1.0
White,1,36.5,3.3,MW,0.79,0.770535714286,1.0
White,1,31.0,3.3,MW,0.17,0.701785714286,1.0
Black,2,23.0,2.1,MW,-1.52,0.4875,0.0
White,2,37.0,3.1,MW,0.63,0.757738095238,1.0
White,2,33.0,3.0,MW,1.93,0.698214285714,1.0
White,2,25.5,3.8,MW,0.17,0.6806547619050001,0.0
White,1,29.0,3.6,MW,0.94,0.7053571428569999,1.0
White,2,32.5,3.6,Mt,0.72,0.749107142857,1.0
Asian,2,28.0,3.0,MW,-0.27,0.635714285714,1.0
White,1,35.0,3.1,MW,0.55,0.732738095238,1.0
White,2,36.0,3.0,MW,0.63,0.735714285714,1.0
White,1,32.0,3.0,MW,-1.26,0.6857142857140001,1.0
White,1,33.0,3.9,MW,1.49,0.7839285714290001,1.0
White,1,33.0,3.1,NW,0.34,0.707738095238,1.0
Mexican,2,22.0,3.4,FW,-0.03,0.5988095238100001,1.0
White,2,29.0,3.3,MW,1.76,0.676785714286,1.0
White,1,34.0,3.1,MW,0.84,0.720238095238,1.0
White,2,35.0,2.9,MW,-0.2,0.71369047619,1.0
White,2,34.0,2.8,MW,-1.47,0.691666666667,1.0
White,1,37.0,3.5,MW,1.71,0.795833333333,1.0
White,2,33.0,3.1,MW,-0.49,0.707738095238,1.0
White,1,34.0,2.9,MW,-0.03,0.7011904761900001,1.0
Amerindian,1,31.0,3.3,MW,0.55,0.701785714286,1.0
White,1,33.0,3.1,Mt,-0.8,0.707738095238,0.0
White,2,36.0,3.5,MW,0.58,0.7833333333329999,1.0
White,1,37.0,2.9,MW,1.18,0.7386904761900001,1.0
White,2,35.0,3.9,MW,-0.36,0.8089285714290001,1.0
Hispanic,2,25.0,3.0,MW,-1.14,0.598214285714,0.0
White,1,33.0,3.2,MW,-1.09,0.717261904762,1.0
White,2,31.5,2.9,MW,-0.49,0.66994047619,1.0
White,1,33.0,3.2,MW,-0.53,0.717261904762,1.0
White,2,32.0,3.3,MW,0.72,0.714285714286,1.0
White,1,27.5,3.7,MW,-0.92,0.6961309523810001,1.0
White,2,32.0,3.1,MW,0.55,0.695238095238,1.0
White,1,37.0,3.8,MW,0.12,0.824404761905,1.0
White,2,31.5,2.9,MW,-1.79,0.66994047619,1.0
Black,1,27.0,2.5,MW,-0.27,0.575595238095,1.0
White,1,34.0,3.2,MW,-0.97,0.729761904762,0.0
White,2,35.0,3.1,MW,-0.05,0.732738095238,1.0
Black,2,24.0,2.4,NE,-0.24,0.528571428571,0.0
White,2,33.0,2.7,MW,-1.57,0.669642857143,1.0
White,2,37.0,3.5,MW,-0.1,0.795833333333,1.0
White,2,44.0,2.0,MW,1.71,0.740476190476,1.0
Black,1,24.5,3.0,NE,-1.79,0.5919642857140001,1.0
White,1,37.0,3.6,MW,0.84,0.8053571428569999,1.0
White,1,35.0,3.3,SE,1.88,0.7517857142859999,1.0
White,2,33.0,3.2,MW,0.02,0.717261904762,1.0
White,2,31.0,3.4,MW,0.19,0.71130952381,1.0
White,1,36.0,3.1,MW,1.37,0.745238095238,1.0
White,2,33.0,3.3,MW,0.5,0.726785714286,1.0
White,1,35.0,2.3,MW,-0.1,0.656547619048,1.0
White,2,33.0,3.3,Mt,0.5,0.726785714286,1.0
White,2,34.0,3.0,MW,-2.51,0.710714285714,1.0
White,1,35.0,3.5,MW,0.24,0.770833333333,1.0
White,1,35.0,2.7,MW,0.34,0.6946428571430001,1.0
White,1,37.0,3.6,Mt,0.55,0.8053571428569999,1.0
White,1,31.0,2.8,MW,0.63,0.654166666667,1.0
White,2,29.0,3.1,MW,-0.58,0.657738095238,0.0
White,2,35.0,2.9,MW,0.5,0.71369047619,1.0
White,2,34.0,2.7,MW,0.46,0.682142857143,1.0
Puertorican,2,29.0,2.4,MW,-0.2,0.591071428571,0.0
White,2,35.0,3.0,MW,-0.92,0.723214285714,1.0
White,1,34.0,3.4,Mt,-1.4,0.74880952381,1.0
White,2,34.0,2.9,MW,0.77,0.7011904761900001,1.0
White,1,42.0,4.0,MW,1.71,0.905952380952,1.0
White,2,47.0,3.2,MW,1.23,0.892261904762,1.0
White,1,30.5,3.3,MW,0.36,0.695535714286,1.0
White,2,30.0,3.7,MW,1.23,0.7273809523810001,1.0
White,1,27.0,3.7,MW,-0.1,0.6898809523810001,1.0
White,2,44.0,3.8,MW,2.22,0.911904761905,1.0
White,1,35.0,3.6,MW,0.29,0.780357142857,1.0
White,2,38.0,3.1,MW,0.55,0.770238095238,1.0
White,2,29.5,3.1,MW,-1.26,0.663988095238,0.0
White,2,34.0,3.3,MW,0.46,0.739285714286,1.0
White,2,31.0,3.3,Mt,-0.36,0.701785714286,1.0
Hispanic,2,36.0,3.0,SE,-0.65,0.735714285714,1.0
White,2,35.0,3.0,MW,0.02,0.723214285714,1.0
White,2,32.0,3.0,MW,0.29,0.6857142857140001,1.0
White,1,35.0,2.7,Mt,1.53,0.6946428571430001,1.0
Other,2,27.0,2.8,FW,0.14,0.604166666667,1.0
White,2,34.0,3.9,Mt,1.99,0.796428571429,1.0
White,2,41.0,3.7,Mt,1.09,0.864880952381,1.0
White,2,41.0,3.2,FW,0.92,0.817261904762,1.0
White,2,38.0,3.0,Mt,1.21,0.760714285714,1.0
White,2,30.5,2.8,Mt,-0.76,0.647916666667,0.0
White,2,33.0,2.9,Mt,-0.6,0.68869047619,1.0
Mexican,2,32.0,2.6,Mt,-0.04,0.647619047619,0.0
White,1,30.0,3.7,Mt,0.36,0.7273809523810001,1.0
White,2,39.0,1.9,Mt,-0.14,0.668452380952,1.0
White,2,33.0,3.5,Mt,0.84,0.745833333333,1.0
White,2,28.0,2.9,Mt,0.86,0.6261904761899999,1.0
White,2,37.0,2.9,Mt,-0.1,0.7386904761900001,1.0
White,2,47.0,3.7,Mt,2.37,0.9398809523810001,1.0
White,2,33.0,3.3,Mt,0.48,0.726785714286,1.0
Asian,2,31.0,3.1,Mt,-1.12,0.682738095238,1.0
Amerindian,2,40.0,2.6,Mt,-0.1,0.7476190476189999,1.0
White,1,33.0,2.8,Mt,-0.76,0.6791666666670001,1.0
Asian,2,34.0,2.5,NE,-1.14,0.663095238095,0.0
White,2,39.0,2.0,Mt,0.6,0.677976190476,1.0
White,2,33.0,2.8,Mt,0.34,0.6791666666670001,1.0
White,1,27.0,3.4,Mt,0.14,0.6613095238100001,1.0
White,2,40.0,3.2,Mt,1.13,0.804761904762,1.0
White,2,41.0,3.8,MS,0.62,0.874404761905,1.0
Mexican,2,29.5,3.0,FW,0.04,0.6544642857140001,0.0
White,2,30.0,3.5,Mt,-0.6,0.708333333333,1.0
White,2,28.0,3.0,Mt,-0.3,0.635714285714,0.0
White,2,25.0,3.3,FW,1.21,0.6267857142859999,1.0
White,2,30.0,3.2,Mt,2.01,0.679761904762,1.0
White,2,36.0,3.2,Mt,1.31,0.754761904762,1.0
White,2,27.0,3.7,Mt,-0.42,0.6898809523810001,1.0
Mexican,1,33.0,2.5,FW,-0.98,0.650595238095,1.0
White,2,33.0,3.0,Mt,0.14,0.698214285714,1.0
White,2,29.0,3.4,Mt,-0.58,0.68630952381,0.0
White,2,31.0,3.2,Mt,-0.96,0.692261904762,1.0
Asian,1,35.0,2.8,Mt,-0.12,0.704166666667,1.0
White,2,39.0,3.3,MW,-0.58,0.801785714286,1.0
White,1,34.0,2.2,Mt,0.38,0.634523809524,1.0
White,1,33.0,3.7,Mt,-0.44,0.7648809523810001,1.0
White,2,25.0,2.6,Mt,0.26,0.560119047619,1.0
White,1,34.0,2.9,Mt,1.31,0.7011904761900001,1.0
Amerindian,2,30.0,2.6,Mt,-0.5,0.622619047619,1.0
Asian,2,29.0,3.0,FW,0.16,0.648214285714,1.0
White,2,25.0,3.6,Mt,-0.64,0.655357142857,0.0
White,2,36.0,2.6,Mt,-0.72,0.697619047619,1.0
White,1,33.0,2.6,Mt,-0.86,0.660119047619,1.0
White,1,37.0,3.3,Mt,1.04,0.776785714286,1.0
White,1,31.0,3.2,Mt,-0.6,0.692261904762,0.0
White,2,34.0,3.1,Mt,-0.1,0.720238095238,1.0
White,1,25.0,2.8,Mt,0.1,0.579166666667,1.0
White,2,42.0,2.7,Mt,0.74,0.782142857143,1.0
White,2,39.0,2.7,Mt,0.82,0.744642857143,1.0
