age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42.0, Self-emp-inc,165114.98, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,99999.0,0.0,40.0, Philippines, >50K
42.0, Private,282115.22, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,49183.18, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
17.0, Private,174564.14, Some-college,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
39.0, Private,102110.086, Bachelors,11.0, Divorced, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,50.0, United-States, <=50K
36.0, Private,12285.0, Some-college,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, <=50K
44.0, Local-gov,118877.85, Prof-school,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,60.0, United-States, >50K
52.0, Private,239564.03, HS-grad,10.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Local-gov,156368.86, HS-grad,9.0, Never-married, ?, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,32.0, United-States, <=50K
41.0, Private,114936.9, Prof-school,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
26.0, Private,84458.99, HS-grad,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Private,80042.54, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
50.0, Local-gov,174362.27, HS-grad,9.0, Divorced, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Federal-gov,144543.48, Some-college,11.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,38.0, United-States, <=50K
30.0, Private,110028.48, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, Private,174605.33, Assoc-voc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
17.0, Self-emp-inc,199908.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,24.0, Dominican-Republic, <=50K
45.0, Self-emp-not-inc,169245.9, Assoc-voc,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,220681.08, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Self-emp-not-inc,32418.85, 12th,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
77.174774, Private,223911.92, Bachelors,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,4356.0,40.0, United-States, >50K
66.0, Self-emp-not-inc,149434.48, Bachelors,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Private,124969.46, HS-grad,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
30.0, Federal-gov,169977.2, Some-college,10.0, Never-married, Other-service, Own-child, Other, Male,0.0,0.0,40.0, Mexico, <=50K
70.0, Private,138654.89, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
62.0, Private,236588.72, 9th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,196598.33, Some-college,11.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,23.0, United-States, >50K
28.0, ?,498544.25, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, ?,183029.92, 12th,8.064221, Never-married, Transport-moving, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
38.0, Private,241687.36, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,1.0, United-States, <=50K
90.0, Private,416640.88, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
45.0, Self-emp-not-inc,12285.0, Some-college,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,54.944492, United-States, <=50K
32.0, Private,284711.7, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, France, <=50K
35.0, Private,189691.95, Assoc-voc,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K
90.0, Private,154212.78, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
33.0, Private,272860.97, HS-grad,9.0, Separated, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, France, <=50K
39.0, State-gov,156991.66, Bachelors,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,25.0, United-States, >50K
23.0, Private,114037.46, Assoc-voc,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,1490400.0, Bachelors,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,12285.0, HS-grad,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
48.0, Private,211549.95, Masters,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
32.0, ?,188413.48, Bachelors,14.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,1.0, United-States, <=50K
45.0, Private,198672.06, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,116952.875, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, Cuba, <=50K
42.0, Private,128242.65, HS-grad,11.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,222305.44, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
41.0, Private,473667.94, 1st-4th,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
48.0, Local-gov,101831.94, 9th,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Self-emp-not-inc,272011.25, HS-grad,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, ?, <=50K
34.0, Private,160817.45, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,279082.7, Some-college,12.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
29.0, Self-emp-not-inc,144193.48, HS-grad,9.0, Divorced, Exec-managerial, Husband, White, Male,0.0,0.0,42.0, Nicaragua, <=50K
41.0, Private,150015.52, HS-grad,9.0, Widowed, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,50.0, United-States, <=50K
54.0, Self-emp-not-inc,67138.52, Assoc-voc,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
25.0, Private,168827.61, Some-college,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
24.72148, Private,112614.44, Bachelors,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
37.0, Private,216956.92, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
31.0, Self-emp-inc,139215.38, Bachelors,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
36.0, ?,12285.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,38.0, United-States, <=50K
31.0, Private,119374.38, 11th,7.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, State-gov,298389.16, HS-grad,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,35.0, United-States, >50K
45.0, Private,184185.98, Some-college,9.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
44.0, Private,293501.2, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, Private,150069.42, Doctorate,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
38.0, Private,190669.56, Bachelors,16.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,12285.0, Assoc-voc,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,188556.2, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,4356.0,42.585514, United-States, <=50K
90.0, Self-emp-not-inc,262967.62, 7th-8th,3.0, Widowed, Craft-repair, Husband, White, Male,0.0,0.0,30.0, Peru, <=50K
33.0, Private,265272.9, HS-grad,4.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, ?, <=50K
54.0, Self-emp-inc,114353.79, Assoc-acdm,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, State-gov,263800.3, HS-grad,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,42.0, United-States, <=50K
36.0, Private,187170.98, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,195007.31, 11th,9.0, Never-married, Other-service, Own-child, Other, Male,0.0,0.0,35.0, United-States, <=50K
70.0, Private,174940.58, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,206811.62, Assoc-voc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Self-emp-inc,268115.7, Masters,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,48.0, United-States, >50K
62.0, Private,38359.438, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999.0,0.0,40.0, ?, >50K
34.0, Private,166863.92, Some-college,9.0, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,1.0, United-States, <=50K
34.0, Private,259561.17, 11th,5.0, Never-married, ?, Unmarried, White, Male,0.0,0.0,35.0, United-States, <=50K
23.0, Private,137047.53, HS-grad,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
29.0, Self-emp-not-inc,12285.0, Assoc-voc,11.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,204526.42, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, ?, <=50K
31.0, Private,77132.71, Assoc-acdm,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,18.0, United-States, >50K
17.0, ?,156088.55, HS-grad,9.0, Never-married, Handlers-cleaners, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
62.0, Self-emp-not-inc,320926.1, 10th,6.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
38.468838, Private,12285.0, Some-college,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,20.0, ?, <=50K
25.0, Private,105713.766, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
42.0, Private,180121.75, Assoc-voc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
40.0, Private,272766.25, Some-college,9.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,0.0,45.0, United-States, <=50K
31.0, Private,12285.0, 11th,3.0, Never-married, Adm-clerical, Unmarried, Other, Female,0.0,0.0,40.0, United-States, <=50K
90.0, State-gov,192779.53, Bachelors,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,12285.0, Assoc-voc,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,219162.14, 7th-8th,8.0, Divorced, Craft-repair, Not-in-family, Black, Male,0.0,0.0,37.0, United-States, <=50K
90.0, Private,102194.484, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
57.10458, Private,326473.03, 10th,6.0, Widowed, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,164881.39, HS-grad,10.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3413.747,0.0,40.0, United-States, >50K
33.0, Private,170735.39, HS-grad,1.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K
41.0, ?,205890.44, HS-grad,6.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, Local-gov,99138.85, Prof-school,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,40.0, ?, <=50K
42.0, Federal-gov,195256.86, HS-grad,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,186527.06, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,183500.0, 11th,1.0, Divorced, Transport-moving, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Private,1490400.0, Some-college,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,168885.02, Masters,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Local-gov,12285.0, Masters,16.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
46.0, Private,168479.08, Some-college,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
17.0, Private,170037.67, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,2.0, United-States, <=50K
47.0, Local-gov,156202.05, HS-grad,10.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,16.0, United-States, <=50K
90.0, Private,118432.63, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
35.0, Private,162453.69, Assoc-acdm,10.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,232775.88, Bachelors,13.0, Widowed, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Private,174388.73, Some-college,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,220652.06, 11th,9.0, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,193554.67, HS-grad,9.0, Widowed, Other-service, Wife, White, Female,0.0,4356.0,37.0, United-States, >50K
38.0, Private,187410.06, 10th,1.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Federal-gov,152638.88, HS-grad,10.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,25.0, United-States, <=50K
33.0, Private,12285.0, Some-college,10.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,25.0, United-States, <=50K
55.0, Local-gov,12285.0, Assoc-voc,10.0, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0.0,4356.0,50.0, United-States, <=50K
43.0, Private,12285.0, Assoc-acdm,13.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
45.0, ?,211018.77, 11th,9.0, Never-married, Other-service, Other-relative, Black, Male,0.0,0.0,35.0, United-States, <=50K
38.0, Private,123146.625, HS-grad,9.0, Divorced, Tech-support, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
65.0, ?,137785.12, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
49.0, Private,78795.38, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Self-emp-not-inc,153457.31, Bachelors,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Self-emp-not-inc,12285.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,266411.66, HS-grad,9.0, Widowed, Craft-repair, Unmarried, White, Female,0.0,4356.0,1.0, El-Salvador, <=50K
32.0, Private,122195.87, 10th,9.0, Separated, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,137810.4, HS-grad,1.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,1.0, United-States, <=50K
31.0, Federal-gov,12285.0, Assoc-voc,13.0, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
31.0, Private,276194.72, 7th-8th,9.0, Never-married, ?, Other-relative, Other, Male,0.0,0.0,40.0, Cuba, <=50K
20.0, Private,196982.55, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,93625.18, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,1490400.0, Assoc-voc,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,1.0, United-States, <=50K
37.0, Private,183837.38, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, >50K
28.0, Private,12285.0, Assoc-voc,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K
26.0, Private,161804.8, Bachelors,12.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Private,226919.66, 10th,1.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, ?,97342.055, 5th-6th,9.0, Never-married, ?, Own-child, White, Female,0.0,0.0,38.0, United-States, <=50K
20.0, Private,207431.98, Bachelors,13.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,29.132301, United-States, <=50K
23.0, Private,209561.02, Bachelors,12.0, Never-married, Tech-support, Not-in-family, Black, Female,0.0,0.0,60.0, United-States, <=50K
33.0, Self-emp-inc,182120.81, Bachelors,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,99.0, United-States, >50K
59.0, Local-gov,214751.4, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Private,204225.22, Some-college,10.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,137582.98, Assoc-acdm,10.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0.0,0.0,45.0, Poland, <=50K
54.0, Private,112977.72, HS-grad,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
