Agency_Text,Sex_Code_Text,Ethnic_Code_Text,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,Scale_ID,DisplayText,AssessmentType,IsCompleted,IsDeleted,binary_text
PRETRIAL,Female,Caucasian,Intake,English,Post Sentence,Jail Inmate,Significant Other,1.0,Low,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Probation,Single,2.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Widowed,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,3.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,3.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Divorced,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,2.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Female,African-American,Intake,English,Post Sentence,Probation,Single,3.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Female,Caucasian,Intake,English,Pretrial,Probation,Single,4.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Female,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Female,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Female,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Pretrial,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,3.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Female,Caucasian,Intake,English,Post Sentence,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Probation,Single,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Female,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,3.860316,Medium,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
Probation,Male,Caucasian,Intake,English,Other,Jail Inmate,Single,4.0,Medium,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Post Sentence,Probation,Single,4.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Other,Probation,Single,2.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Female,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Post Sentence,Probation,Single,4.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Single,2.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Other,Jail Inmate,Divorced,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Female,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Married,2.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Female,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Post Sentence,Pretrial Defendant,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Probation,Single,2.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
Probation,Female,Caucasian,Intake,English,Post Sentence,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Female,Caucasian,Intake,English,Post Sentence,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,4.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Post Sentence,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Probation,Divorced,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
DRRD,Female,African-American,Intake,English,Post Sentence,Probation,Single,3.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,Caucasian,Intake,English,Post Sentence,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Female,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Single,2.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,4.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Pretrial,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Female,African-American,Intake,English,Post Sentence,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,2.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Probation,Separated,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,4.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Female,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Single,2.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Female,African-American,Intake,English,Post Sentence,Probation,Separated,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,African-American,Intake,English,Pretrial,Jail Inmate,Single,2.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Female,Caucasian,Intake,English,Post Sentence,Pretrial Defendant,Single,3.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Female,African-American,Intake,English,Post Sentence,Probation,Single,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Married,2.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Female,Caucasian,Intake,English,Post Sentence,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,3.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Separated,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Other,Probation,Single,4.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,4.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,3.0,Medium,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,3.0,Medium,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,African-American,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Post Sentence,Jail Inmate,Single,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Medium,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Probation,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Single,3.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Separated,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Pretrial Defendant,Divorced,1.0,Low,8.0,Risk of Recidivism,Copy,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Other,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
DRRD,Male,Caucasian,Intake,English,Pretrial,Probation,Divorced,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Separated,3.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,2.0,High,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Female,Caucasian,Intake,English,Pretrial,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,Caucasian,Intake,English,Post Sentence,Jail Inmate,Married,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,3.0,Medium,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Other,Jail Inmate,Separated,1.0,Medium with Override Consideration,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
Probation,Female,African-American,Intake,English,Post Sentence,Probation,Married,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,4.0,Medium with Override Consideration,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Jail Inmate,Widowed,1.0,High,8.0,Risk of Recidivism,New,1.0,0.0,High_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
Probation,Male,Caucasian,Intake,English,Post Sentence,Probation,Single,1.0,Low,8.0,Risk of Recidivism,New,1.0,0.0,Low_Chance
PRETRIAL,Male,African-American,Intake,English,Pretrial,Pretrial Defendant,Single,1.0,Medium,8.0,Risk of Recidivism,Copy,1.0,0.0,High_Chance
